ID,AREA,Zona,Com,Comuna,xcoord,ycoord
103,837.75000,103.00000,13105,El Bosque,346043.18735,6285611.65208
104,998.81250,104.00000,13105,El Bosque,344798.10057,6286014.91602
106,286.25000,106.00000,13105,El Bosque,343242.17900,6285147.30253
115,857.43750,115.00000,13105,El Bosque,344156.98963,6286365.17408
116,853.93750,116.00000,13105,El Bosque,345416.38704,6285737.55058
194,597.93750,194.00000,13110,La Florida,353160.94375,6286094.23892
195,409.87500,195.00000,13110,La Florida,354211.05645,6286187.09599
208,657.31250,208.00000,13110,La Florida,350800.63315,6286045.66116
210,183.62500,210.00000,13110,La Florida,351597.95606,6285942.66525
233,508.00000,233.00000,13110,La Florida,352304.60149,6285945.00112
247,143.87500,247.00000,13111,La Granja,349675.46795,6286353.11006
248,623.50000,248.00000,13111,La Granja,348831.81901,6286213.98262
387,593.00000,387.00000,13119,Maipú,333410.21083,6287260.07484
391,844.00000,391.00000,13119,Maipú,335600.64092,6286381.15914
392,205.50000,392.00000,13119,Maipú,337652.37287,6288041.75909
418,371.25000,418.00000,13119,Maipú,334955.11927,6285005.95158
660,37.68750,660.00000,13131,San Ramón,348244.00873,6286406.37809
663,457.56250,663.00000,13131,San Ramón,347667.18772,6286133.98254
664,601.68750,664.00000,13131,San Ramón,346871.27187,6286264.97035
694,62.00000,694.00000,13201,Puente Alto,359595.10641,6284633.20050
695,412.00000,695.00000,13201,Puente Alto,356958.33475,6285786.82929
699,726.00000,699.00000,13201,Puente Alto,355302.61023,6286265.03488
767,839.25000,767.00000,13401,San Bernardo,342131.55887,6287289.79620
777,517.00000,777.00000,13401,San Bernardo,338326.59032,6284345.35212
778,153.50000,778.00000,13401,San Bernardo,340117.44914,6287355.19718
779,969.00000,779.00000,13401,San Bernardo,342150.70874,6285693.68596
812,152.00000,812.00000,13501,Melipilla,307813.74500,6281927.99115
851,635.25000,851.00000,13604,Padre Hurtado,332161.55467,6285611.14498
853,752.00000,853.00000,13604,Padre Hurtado,328497.33344,6284606.09539
854,236.00000,854.00000,13604,Padre Hurtado,324219.35364,6285964.39177
811,16.00000,811.00000,13501,Melipilla,280912.27226,6272774.43109
813,696.00000,813.00000,13501,Melipilla,291950.33434,6252103.42901
814,736.00000,814.00000,13501,Melipilla,288114.69308,6267529.58626
815,928.00000,815.00000,13501,Melipilla,305800.80606,6258163.17845
817,176.00000,817.00000,13501,Melipilla,291741.58967,6277288.28110
782,788.00000,782.00000,13401,San Bernardo,336061.43775,6270804.93397
786,472.00000,786.00000,13402,Buin,336416.82912,6266137.82295
790,641.00000,790.00000,13402,Buin,334704.14805,6263761.48671
791,852.00000,791.00000,13402,Buin,332412.77238,6258765.91541
794,35.00000,794.00000,13403,Calera de Tango,333523.81917,6275497.38706
796,202.50000,796.00000,13403,Calera de Tango,336980.34558,6275057.82728
797,750.25000,797.00000,13403,Calera de Tango,335429.21578,6278186.19660
798,512.50000,798.00000,13403,Calera de Tango,336089.96062,6276883.63516
799,380.93750,799.00000,13403,Calera de Tango,335928.55292,6277469.24286
800,702.50000,800.00000,13403,Calera de Tango,336517.69692,6282145.08505
801,425.50000,801.00000,13403,Calera de Tango,335913.26758,6280742.42368
802,412.00000,802.00000,13403,Calera de Tango,335804.99370,6279390.98130
803,268.50000,803.00000,13403,Calera de Tango,333808.81065,6282060.46597
832,362.75000,832.00000,13602,El Monte,310701.12448,6270417.23925
834,928.00000,834.00000,13602,El Monte,308182.77374,6273617.67311
835,656.00000,835.00000,13602,El Monte,308349.92767,6268932.47255
844,760.00000,844.00000,13603,Isla de Maipúo,309918.69784,6264757.80228
804,23.65625,804.00000,13501,Melipilla,295619.14947,6270666.90819
806,698.00000,806.00000,13501,Melipilla,294019.56560,6269519.37329
807,821.00000,807.00000,13501,Melipilla,294946.64893,6269218.87061
809,279.00000,809.00000,13501,Melipilla,297129.31788,6269962.17541
810,718.50000,810.00000,13501,Melipilla,292611.59098,6270050.03782
816,432.00000,816.00000,13501,Melipilla,300955.68042,6273485.27380
808,545.75000,808.00000,13501,Melipilla,295291.98149,6271399.80766
805,478.50000,805.00000,13501,Melipilla,293587.50305,6271116.66915
818,680.00000,818.00000,13601,Talagante,329519.71636,6271259.93648
820,350.00000,820.00000,13601,Talagante,319842.54821,6272073.13868
821,376.50000,821.00000,13601,Talagante,322393.40751,6274163.73771
824,988.50000,824.00000,13601,Talagante,322663.62725,6272365.30011
825,869.50000,825.00000,13601,Talagante,323412.95791,6275977.88497
826,703.00000,826.00000,13601,Talagante,323669.91989,6271493.38764
827,172.00000,827.00000,13601,Talagante,317878.63987,6269303.78534
830,481.25000,830.00000,13602,El Monte,316304.40475,6271673.13652
831,131.50000,831.00000,13602,El Monte,313311.94638,6270667.71713
833,715.50000,833.00000,13602,El Monte,314456.15176,6270169.27561
839,610.00000,839.00000,13603,Isla de Maipúo,323415.47822,6263729.86636
840,303.50000,840.00000,13603,Isla de Maipúo,323618.28484,6265631.13196
842,961.37500,842.00000,13603,Isla de Maipúo,323056.05375,6261967.64879
843,12.00000,843.00000,13603,Isla de Maipúo,326946.70663,6267072.34196
847,634.50000,847.00000,13603,Isla de Maipúo,322271.52609,6264485.53716
861,54.37500,861.00000,13605,Peñaflor,323398.22399,6279950.54031
864,868.00000,864.00000,13605,Peñaflor,321568.33788,6278562.81739
845,448.00000,845.00000,13603,Isla de Maipúo,318430.19059,6263419.13457
836,958.50000,836.00000,13602,El Monte,312574.24304,6268508.48475
837,236.00000,837.00000,13602,El Monte,315075.93265,6274754.89677
823,289.75000,823.00000,13601,Talagante,320775.06461,6275113.64978
829,539.75000,829.00000,13601,Talagante,319370.46220,6275093.43817
841,579.75000,841.00000,13603,Isla de Maipúo,324201.59356,6262964.64509
846,364.00000,846.00000,13603,Isla de Maipúo,327027.20615,6261953.37745
838,846.50000,838.00000,13603,Isla de Maipúo,327264.70203,6265030.22857
819,660.06250,819.00000,13601,Talagante,328551.34385,6270233.62158
793,430.50000,793.00000,13403,Calera de Tango,332418.55105,6279603.56323
795,796.00000,795.00000,13403,Calera de Tango,330275.33311,6276523.44171
859,970.50000,859.00000,13605,Peñaflor,326557.35216,6279319.91316
860,391.00000,860.00000,13605,Peñaflor,327996.87004,6280256.26223
863,498.37500,863.00000,13605,Peñaflor,327581.21851,6278811.97952
865,716.00000,865.00000,13605,Peñaflor,329092.79854,6279763.17151
822,669.50000,822.00000,13601,Talagante,325952.08062,6276702.59945
828,355.50000,828.00000,13601,Talagante,326560.64385,6275605.11955
862,481.43750,862.00000,13605,Peñaflor,326501.55890,6277476.27889
857,627.00000,857.00000,13605,Peñaflor,325829.13122,6280561.82160
866,764.50000,866.00000,13605,Peñaflor,326186.15691,6282080.34315
856,831.12500,856.00000,13605,Peñaflor,324184.21143,6280557.56034
858,81.12500,858.00000,13605,Peñaflor,324492.99231,6279493.12537
848,909.00000,848.00000,13604,Padre Hurtado,333030.47544,6284184.59931
849,932.50000,849.00000,13604,Padre Hurtado,331544.99160,6282715.02559
850,761.25000,850.00000,13604,Padre Hurtado,331265.15411,6285015.80276
855,312.50000,855.00000,13604,Padre Hurtado,330858.75024,6281919.01222
852,350.50000,852.00000,13604,Padre Hurtado,330139.17981,6284215.87289
709,790.62500,709.00000,13201,Puente Alto,359276.79831,6279952.71023
723,277.00000,723.00000,13201,Puente Alto,359088.04884,6280542.28256
727,112.00000,727.00000,13202,Pirque,354457.34263,6273944.38622
250,273.50000,250.00000,13112,La Pintana,347910.69487,6282673.25306
251,728.87500,251.00000,13112,La Pintana,347980.43554,6283297.00634
252,655.50000,252.00000,13112,La Pintana,347376.33610,6284302.96322
256,161.00000,256.00000,13112,La Pintana,347299.46561,6280680.35796
257,217.25000,257.00000,13112,La Pintana,346931.36202,6281896.76799
258,617.18750,258.00000,13112,La Pintana,346731.10946,6283090.91985
261,980.25000,261.00000,13112,La Pintana,346749.52069,6285480.57122
770,592.00000,770.00000,13401,San Bernardo,346084.56191,6277989.37648
792,376.00000,792.00000,13402,Buin,345057.87268,6269421.07910
785,975.00000,785.00000,13402,Buin,339126.26626,6264167.14691
789,854.00000,789.00000,13402,Buin,340877.21554,6262773.22355
783,56.50000,783.00000,13402,Buin,339151.78316,6267617.21438
784,122.59375,784.00000,13402,Buin,338295.25309,6266840.85101
787,88.50000,787.00000,13402,Buin,337195.55929,6267997.13050
788,760.00000,788.00000,13402,Buin,339270.55274,6269507.07257
758,151.25000,758.00000,13401,San Bernardo,341351.00862,6282809.01961
764,731.00000,764.00000,13401,San Bernardo,341508.76294,6278151.33092
765,644.00000,765.00000,13401,San Bernardo,343165.05001,6277467.69326
766,868.00000,766.00000,13401,San Bernardo,339620.90418,6279473.63567
768,698.37500,768.00000,13401,San Bernardo,343185.08984,6278983.47437
769,315.37500,769.00000,13401,San Bernardo,341642.47613,6279617.72171
775,638.81250,775.00000,13401,San Bernardo,341804.04934,6280317.60543
776,655.62500,776.00000,13401,San Bernardo,341054.37842,6280961.67931
781,73.00000,781.00000,13401,San Bernardo,343093.10595,6275066.68380
109,244.87500,109.00000,13105,El Bosque,344218.86240,6284596.25550
110,757.46875,110.00000,13105,El Bosque,344463.89325,6285133.51621
118,814.31250,118.00000,13105,El Bosque,343786.07576,6283490.79009
119,64.43750,119.00000,13105,El Bosque,344018.43989,6284044.75149
760,402.50000,760.00000,13401,San Bernardo,341919.29701,6281840.19170
761,795.25000,761.00000,13401,San Bernardo,343314.28906,6282394.46030
762,104.37500,762.00000,13401,San Bernardo,343592.43923,6282907.62337
763,756.50000,763.00000,13401,San Bernardo,344883.92727,6282111.41576
772,174.37500,772.00000,13401,San Bernardo,343029.41463,6281972.71285
773,160.00000,773.00000,13401,San Bernardo,343269.65776,6281204.82244
771,877.62500,771.00000,13401,San Bernardo,343193.62411,6280053.42351
774,486.81250,774.00000,13401,San Bernardo,341980.40135,6280894.56349
108,412.34375,108.00000,13105,El Bosque,342598.34973,6283967.58870
759,372.43750,759.00000,13401,San Bernardo,342268.49859,6283165.78456
780,819.37500,780.00000,13401,San Bernardo,341656.06234,6284204.69682
111,701.50000,111.00000,13105,El Bosque,345273.46541,6284280.96829
112,282.06250,112.00000,13105,El Bosque,345547.01462,6284840.53358
113,179.62500,113.00000,13105,El Bosque,345160.93235,6283363.21939
259,604.68750,259.00000,13112,La Pintana,346103.15815,6283192.65924
192,671.56250,192.00000,13110,La Florida,353307.62107,6285293.39475
255,261.25000,255.00000,13112,La Pintana,348235.98545,6278714.86703
685,112.50000,685.00000,13201,Puente Alto,350138.73112,6278168.61047
688,197.25000,688.00000,13201,Puente Alto,352432.06732,6283854.54808
690,238.37500,690.00000,13201,Puente Alto,352982.47590,6280920.22193
691,92.68750,691.00000,13201,Puente Alto,353344.14880,6279811.54150
693,574.37500,693.00000,13201,Puente Alto,353358.01111,6278860.91371
697,398.50000,697.00000,13201,Puente Alto,352732.19598,6282225.24325
703,28.12500,703.00000,13201,Puente Alto,354081.61210,6284346.20586
704,49.18750,704.00000,13201,Puente Alto,353515.44518,6283514.50683
706,745.00000,706.00000,13201,Puente Alto,351885.49547,6278044.06416
707,210.37500,707.00000,13201,Puente Alto,353166.33160,6277959.92232
714,339.25000,714.00000,13201,Puente Alto,354259.87092,6278955.65713
715,49.00000,715.00000,13201,Puente Alto,356319.72711,6279391.98258
716,13.93750,716.00000,13201,Puente Alto,354837.34796,6279220.82490
717,80.18750,717.00000,13201,Puente Alto,353297.02581,6280125.82427
718,434.71875,718.00000,13201,Puente Alto,353158.31930,6280445.47151
719,18.43750,719.00000,13201,Puente Alto,352341.46712,6279115.21868
721,238.68750,721.00000,13201,Puente Alto,353499.37079,6279434.47020
724,158.37500,724.00000,13201,Puente Alto,353604.38027,6284790.23453
686,577.50000,686.00000,13201,Puente Alto,350223.88912,6276930.36809
692,7.62500,692.00000,13201,Puente Alto,352552.18442,6278460.96454
253,206.50000,253.00000,13112,La Pintana,349814.67466,6282159.02259
254,0.37500,254.00000,13112,La Pintana,350006.07669,6281153.45785
262,308.00000,262.00000,13112,La Pintana,349618.19187,6283808.29223
264,392.06250,264.00000,13112,La Pintana,349867.89629,6285388.63185
689,611.75000,689.00000,13201,Puente Alto,351451.84494,6282004.89578
705,102.25000,705.00000,13201,Puente Alto,350734.52821,6280117.62673
687,708.68750,687.00000,13201,Puente Alto,349507.46119,6279392.45690
260,984.12500,260.00000,13112,La Pintana,347924.08953,6285287.52059
263,432.81250,263.00000,13112,La Pintana,349014.84283,6285175.88510
708,315.12500,708.00000,13201,Puente Alto,352316.22729,6279994.70071
720,444.81250,720.00000,13201,Puente Alto,352898.61269,6279311.66431
209,132.62500,209.00000,13110,La Florida,350932.35780,6285014.15309
211,263.37500,211.00000,13110,La Florida,352299.69204,6284901.17199
696,40.25000,696.00000,13201,Puente Alto,351168.80096,6283771.42420
698,898.75000,698.00000,13201,Puente Alto,356377.06097,6284180.25249
711,315.00000,711.00000,13201,Puente Alto,355487.67227,6280322.80862
722,269.62500,722.00000,13201,Puente Alto,354039.46896,6282749.94613
725,351.50000,725.00000,13201,Puente Alto,356394.26256,6281815.45166
726,992.00000,726.00000,13201,Puente Alto,357450.08616,6282536.76078
710,269.75000,710.00000,13201,Puente Alto,354601.28065,6281628.17645
712,754.68750,712.00000,13201,Puente Alto,354018.65318,6280262.19330
713,313.15625,713.00000,13201,Puente Alto,354818.64155,6280756.93896
204,657.87500,204.00000,13110,La Florida,354509.45787,6285519.93556
700,927.68750,700.00000,13201,Puente Alto,355356.71085,6284714.18176
701,589.12500,701.00000,13201,Puente Alto,354712.87367,6283720.94810
702,877.53125,702.00000,13201,Puente Alto,354569.76497,6284972.25884
77,292.75000,77.00000,13103,Cerro Navia,335639.54835,6300811.87729
383,732.06250,383.00000,13119,Maipú,335424.24693,6289824.54005
384,866.50000,384.00000,13119,Maipú,335228.85723,6290515.99182
388,316.50000,388.00000,13119,Maipú,333766.56751,6288810.88378
393,604.37500,393.00000,13119,Maipú,335402.84748,6292049.55781
396,801.75000,396.00000,13119,Maipú,335448.71704,6291245.55650
397,292.00000,397.00000,13119,Maipú,333309.50920,6294825.66941
398,586.50000,398.00000,13119,Maipú,334904.29125,6293212.83657
399,399.06250,399.00000,13119,Maipú,335875.22982,6289313.82825
400,208.25000,400.00000,13119,Maipú,335470.08976,6288630.13854
524,397.50000,524.00000,13124,Pudahuel,334691.48309,6299387.37314
525,587.12500,525.00000,13124,Pudahuel,336176.15816,6297884.90017
538,379.00000,538.00000,13124,Pudahuel,334880.38503,6304538.32561
539,282.00000,539.00000,13124,Pudahuel,332743.80839,6298119.69328
547,43.00000,547.00000,13125,Quilicura,335177.03910,6307459.25342
618,294.00000,618.00000,13128,Renca,336338.69469,6302840.23255
740,152.00000,740.00000,13301,Colina,337444.78650,6325537.78502
